"emissions_year","emission_value","icis_id","pollutant_name"
2024,7.724889,"VA0000005109500024","Volatile Organic Compounds"
2024,5.8842673,"VA0000005109500024","Sulfur Dioxide"
2024,6.198985,"VA0000005109500024","Carbon Monoxide"
2024,3.1151421,"VA0000005109500024","Particulate Matter 10"
2024,0.0224155,"VA0000005109500024","Particulate Matter 2.5"
2024,14.304075,"VA0000005109500023","Nitrogen Oxide"
2024,0.497667,"VA0000005109500023","Methyl chloroform (1,1,1-Trichloroethane)"
2024,0.049005,"VA0000005109500023","Methyl ethyl ketone (2-Butanone)"
2024,5.445e-05,"VA0000005109500023","Methyl isobutyl ketone (Hexone)"
2024,0.0049005,"VA0000005109500023","Methylene chloride (Dichloromethane)"
2024,0.01011675,"VA0000005109500023","Naphthalene"
2024,0.0004532,"VA0000005109500023","Nitrobenzene"
2024,0.001089,"VA0000005109500023","4-Nitrophenol"
2024,0.0098422,"VA0000005109500023","Phenol"
2024,0.06534,"VA0000005109500023","Phosphorus"
2024,0.0510897,"VA0000005109500023","Benzene"
2024,0.06534,"VA0000005109500023","1,1,2,2-Tetrachloroethane"
2024,0.11653552,"VA0000005109500023","Tetrachloroethylene (Perchloroethylene)"
2024,0.1079045,"VA0000005109500023","Toluene"
2024,0.09721025,"VA0000005109500023","Trichloroethylene"
2024,0.0201465,"VA0000005109500023","Vinyl chloride"
2024,0.08556715,"VA0000005109500023","Xylenes (isomers and mixtures)"
2024,0.05445,"VA0000005109500023","Acetonitrile"
2024,0.01334025,"VA0000005109500023","Acetophenone"
2024,1.67858,"VA0000005109500023","Particulate Matter"
2024,7.73336,"VA0000005109500023","Volatile Organic Compounds"
2024,0.0008712,"VA0000005109500023","Acetaldehyde"
2024,0.000441045,"VA0000005109500023","Cadmium Cmpds"
2024,0.0017836,"VA0000005109500023","Bis(2-ethylhexyl)phthalate (DEHP)"
2024,0.0004110975,"VA0000005109500023","Mercury Cmpds"
2024,0.24593925,"VA0000005109500023","Sulfur Dioxide"
2024,1.276376,"VA0000005109500023","Total reduced sulfur"
2024,0.00016335,"VA0000005109500023","Carbon tetrachloride"
2024,26.27775,"VA0000005109500023","Carbon Monoxide"
2024,0.003267,"VA0000005109500023","Chlorobenzene"
2024,0.4437985,"VA0000005109500023","Chloroform"
2024,0.0002877683,"VA0000005109500023","Lead"
2024,1.08722,"VA0000005109500023","Particulate Matter 10"
2024,0.0070748,"VA0000005109500023","1,4-Dichlorobenzene"
2024,0.04508,"VA0000005109500023","Particulate Matter 2.5"
2024,0.0165484,"VA0000005109500023","Ethylbenzene"
2024,5.445e-05,"VA0000005109500023","Ethylene dichloride (1,2-Dichloroethane)"
2024,0.092565,"VA0000005109500023","Acrylonitrile"
2024,0.00125235,"VA0000005109500023","Ethylidene dichloride (1,1-Dichloroethane)"
2024,0.002178,"VA0000005109500023","Formaldehyde"
2024,0.00963765,"VA0000005109500023","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0.2223295,"VA0000005170000115","Particulate Matter"
2024,0.1140647,"VA0000005170000115","Carbon Monoxide"
2024,0,"VA0000005170000115","Particulate Matter 10"
2024,0,"VA0000005170000119","Nitrogen Oxide"
2024,0.072843457,"VA0000005170000119","Particulate Matter"
2024,0.695275,"VA0000005170000119","Volatile Organic Compounds"
2024,0,"VA0000005170000119","Sulfur Dioxide"
2024,0,"VA0000005170000119","Carbon Monoxide"
2024,0.072922958,"VA0000005170000119","Particulate Matter 10"
2024,0.0729063908,"VA0000005170000119","Particulate Matter 2.5"
2024,0.363,"VA0000005170000118","Nitrogen Oxide"
2024,0.07854,"VA0000005170000118","Particulate Matter"
2024,0.153,"VA0000005170000118","Volatile Organic Compounds"
2024,0.1275,"VA0000005170000118","Sulfur Dioxide"
2024,0.00663,"VA0000005170000118","Carbon Monoxide"
2024,0.07854,"VA0000005170000118","Particulate Matter 10"
2024,1.791031,"VA0000005165000052","Nitrogen Oxide"
2024,0.1362702,"VA0000005165000052","Particulate Matter"
2024,0.1003006,"VA0000005165000052","Volatile Organic Compounds"
2024,0.0173260965,"VA0000005165000052","Sulfur Dioxide"
2024,1.447845,"VA0000005165000052","Carbon Monoxide"
2024,4.25e-07,"VA0000005165000052","Lead"
2024,0.1359302,"VA0000005165000052","Particulate Matter 10"
2024,0.1299242,"VA0000005165000052","Particulate Matter 2.5"
2024,70.218825,"VA0000005165000061","Nitrogen Oxide"
2024,2.19859275,"VA0000005165000061","Particulate Matter"
2024,2.14845,"VA0000005165000061","Volatile Organic Compounds"
2024,0.000432693,"VA0000005165000061","Cadmium Cmpds"
2024,0.006645141,"VA0000005165000061","Mercury Cmpds"
2024,40.830157755,"VA0000005165000061","Sulfur Dioxide"
2024,20.3615,"VA0000005165000061","Carbon Monoxide"
2024,0.01022949,"VA0000005165000061","Lead"
2024,2.19722775,"VA0000005165000061","Particulate Matter 10"
2024,56.10276,"VA0000005165000061","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0.02425269,"VA0000005170000070","Particulate Matter"
2024,0.813,"VA0000005170000069","Nitrogen Oxide"
2024,0.17074875,"VA0000005170000069","Particulate Matter"
2024,4.841715,"VA0000005170000069","Volatile Organic Compounds"
2024,0.004878,"VA0000005170000069","Sulfur Dioxide"
2024,0.68292,"VA0000005170000069","Carbon Monoxide"
2024,0.16091725,"VA0000005170000069","Particulate Matter 10"
2024,0.090912925,"VA0000005170000069","Particulate Matter 2.5"
2024,24.236491305,"VA0000005165000069","Nitrogen Oxide"
2024,5.58e-05,"VA0000005165000069","Phosphorus"
2024,1.48525144,"VA0000005165000069","Particulate Matter"
2024,32.227381368,"VA0000005165000069","Volatile Organic Compounds"
2024,0.0941045,"VA0000005165000069","Ammonia"
2024,0.1712861116,"VA0000005165000069","Cobalt Cmpds"
2024,0.2239791482,"VA0000005165000069","Chromium Cmpds"
2024,0.004359295,"VA0000005165000069","Manganese Cmpds"
2024,1.0442745702,"VA0000005165000069","Nickel Cmpds"
2024,0.1652328234,"VA0000005165000069","Sulfur Dioxide"
2024,19.4067494465,"VA0000005165000069","Carbon Monoxide"
2024,0.0051678557,"VA0000005165000069","Lead"
2024,19.8283481464,"VA0000005165000069","Particulate Matter 10"
2024,18.2406086249,"VA0000005165000069","Particulate Matter 2.5"
2024,0.338912036,"VA0000005165000069","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0.318678,"VA0000005165000069","Hydrogen fluoride (hydrofluoric acid)"
2024,0.095,"VA0000005170000065","Nitrogen Oxide"
2024,0.00722,"VA0000005170000065","Particulate Matter"
2024,0.005225,"VA0000005170000065","Volatile Organic Compounds"
2024,0.00057,"VA0000005170000065","Sulfur Dioxide"
2024,0.0798,"VA0000005170000065","Carbon Monoxide"
2024,0,"VA0000005170000065","Lead"
2024,0.00722,"VA0000005170000065","Particulate Matter 10"
2024,31.84,"VA0000005170000074","Particulate Matter"
2024,5.73,"VA0000005170000074","Particulate Matter 10"
2024,0.154584,"VA0000005165000064","Particulate Matter"
2024,0.077292,"VA0000005165000064","Particulate Matter 10"
2024,0,"VA0000005165000063","Particulate Matter"
2024,0,"VA0000005165000063","Particulate Matter 10"
2024,0.0151478,"VA0000005165000062","Nitrogen Oxide"
2024,0.011075765,"VA0000005165000062","Particulate Matter"
2024,0.001272245,"VA0000005165000062","Volatile Organic Compounds"
2024,0.00923335,"VA0000005165000062","Sulfur Dioxide"
2024,0.000132756,"VA0000005165000062","Carbon Monoxide"
2024,0.011075765,"VA0000005165000062","Particulate Matter 10"
2024,1.56779625,"VA0000005170000073","Nitrogen Oxide"
2024,0.190191675,"VA0000005170000073","Particulate Matter"
2024,5.75797733,"VA0000005170000073","Volatile Organic Compounds"
2024,14.5548647655,"VA0000005170000073","Sulfur Dioxide"
2024,5.58135175,"VA0000005170000073","Carbon Monoxide"
2024,0,"VA0000005170000073","Lead"
2024,0.59392911,"VA0000005170000073","Particulate Matter 10"
2024,0.41412,"VA0000005165000071","Nitrogen Oxide"
2024,0.01056,"VA0000005165000071","Particulate Matter"
2024,2.693761,"VA0000005165000071","Volatile Organic Compounds"
2024,0.00165848,"VA0000005165000071","Sulfur Dioxide"
2024,0.25492,"VA0000005165000071","Carbon Monoxide"
2024,0.0307,"VA0000005165000071","Particulate Matter 10"
2024,0,"VA0000005165000071","Methanol"
2024,5.3390694,"VA0000005170000071","Particulate Matter"
2024,7.3418825,"VA0000005170000071","Particulate Matter 10"
2024,0.0946928,"VA0000005170000071","Particulate Matter 2.5"
2024,5e-04,"VA0000005165000068","Nitrogen Oxide"
2024,3.8e-05,"VA0000005165000068","Particulate Matter"
2024,2.75e-05,"VA0000005165000068","Volatile Organic Compounds"
2024,3e-06,"VA0000005165000068","Sulfur Dioxide"
2024,0.00042,"VA0000005165000068","Carbon Monoxide"
2024,3.8e-05,"VA0000005165000068","Particulate Matter 10"
2024,3.8e-05,"VA0000005165000068","Particulate Matter 2.5"
2024,10.640354,"VA0000005170000068","Nitrogen Oxide"
2024,0.19324752,"VA0000005170000068","Methyl chloroform (1,1,1-Trichloroethane)"
2024,0.0376128,"VA0000005170000068","Methyl ethyl ketone (2-Butanone)"
2024,4.1792e-05,"VA0000005170000068","Methyl isobutyl ketone (Hexone)"
2024,0.00376128,"VA0000005170000068","Methylene chloride (Dichloromethane)"
2024,0.01090624,"VA0000005170000068","Naphthalene"
2024,0.0006358,"VA0000005170000068","Nitrobenzene"
2024,0,"VA0000005170000068","4-Nitrophenol"
2024,0.0272226,"VA0000005170000068","Phenol"
2024,0.0501504,"VA0000005170000068","Phosphorus"
2024,0.0283786,"VA0000005170000068","Benzene"
2024,0.0501504,"VA0000005170000068","1,1,2,2-Tetrachloroethane"
2024,0.08753584,"VA0000005170000068","Tetrachloroethylene (Perchloroethylene)"
2024,0.0364128,"VA0000005170000068","Toluene"
2024,0.13482064,"VA0000005170000068","Trichloroethylene"
2024,0.01546304,"VA0000005170000068","Vinyl chloride"
2024,0.00899884,"VA0000005170000068","Xylenes (isomers and mixtures)"
2024,0.041792,"VA0000005170000068","Acetonitrile"
2024,0,"VA0000005170000068","Acetophenone"
2024,1.880835,"VA0000005170000068","Particulate Matter"
2024,8.57180975,"VA0000005170000068","Volatile Organic Compounds"
2024,0.000668672,"VA0000005170000068","Acetaldehyde"
2024,0.00041965,"VA0000005170000068","Cadmium Cmpds"
2024,0.001395144,"VA0000005170000068","Bis(2-ethylhexyl)phthalate (DEHP)"
2024,0.00041965,"VA0000005170000068","Mercury Cmpds"
2024,0.3879162287,"VA0000005170000068","Sulfur Dioxide"
2024,0.430032,"VA0000005170000068","Total reduced sulfur"
2024,0.000125376,"VA0000005170000068","Carbon tetrachloride"
2024,38.004718,"VA0000005170000068","Carbon Monoxide"
2024,0.00250752,"VA0000005170000068","Chlorobenzene"
2024,0.69903296,"VA0000005170000068","Chloroform"
2024,0.0013184375,"VA0000005170000068","Lead"
2024,1.5051336,"VA0000005170000068","Particulate Matter 10"
2024,2.89e-05,"VA0000005170000068","Dibutyl phthalate"
2024,0.009095008,"VA0000005170000068","1,4-Dichlorobenzene"
2024,0.0047283,"VA0000005170000068","Ethylbenzene"
2024,4.1792e-05,"VA0000005170000068","Ethylene dichloride (1,2-Dichloroethane)"
2024,0.0710464,"VA0000005170000068","Acrylonitrile"
2024,0.000961216,"VA0000005170000068","Ethylidene dichloride (1,1-Dichloroethane)"
2024,0.00167168,"VA0000005170000068","Formaldehyde"
2024,0.01881505,"VA0000005170000068","Hydrochloric acid (hydrogen chloride [gas only])"
2024,1.80279,"VA0000005112100069","Particulate Matter"
2024,0.60093,"VA0000005112100069","Particulate Matter 10"
2024,0.60093,"VA0000005112100069","Particulate Matter 2.5"
2024,0,"VA0000005112100066","Nitrogen Oxide"
2024,3.0001094165,"VA0000005112100066","Particulate Matter"
2024,0,"VA0000005112100066","Volatile Organic Compounds"
2024,0,"VA0000005112100066","Sulfur Dioxide"
2024,0,"VA0000005112100066","Carbon Monoxide"
2024,1.389109742,"VA0000005112100066","Particulate Matter 10"
2024,1.389109742,"VA0000005112100066","Particulate Matter 2.5"
2024,3.3415,"VA0000005112100065","Nitrogen Oxide"
2024,0.5980126293,"VA0000005112100065","Methyl isobutyl ketone (Hexone)"
2024,0.0007141082,"VA0000005112100065","Phenol"
2024,3.0881057568,"VA0000005112100065","Toluene"
2024,0.0007784756,"VA0000005112100065","Vinyl acetate"
2024,0.253954,"VA0000005112100065","Particulate Matter"
2024,9.9483425,"VA0000005112100065","Volatile Organic Compounds"
2024,0.106928,"VA0000005112100065","Ammonia"
2024,0.020049,"VA0000005112100065","Sulfur Dioxide"
2024,2.80686,"VA0000005112100065","Carbon Monoxide"
2024,1.67075e-05,"VA0000005112100065","Lead"
2024,0.253954,"VA0000005112100065","Particulate Matter 10"
2024,0.253954,"VA0000005112100065","Particulate Matter 2.5"
2024,0.0150655397,"VA0000005112100065","N,N-Dimethylformamide"
2024,0.0758377771,"VA0000005112100065","Hexane"
2024,0.0017357922,"VA0000005112100065","Methanol"
2024,0.182,"VA0000005112100073","Particulate Matter"
2024,0,"VA0000005112100073","Volatile Organic Compounds"
2024,0.182,"VA0000005112100073","Particulate Matter 10"
2024,0.182,"VA0000005112100073","Particulate Matter 2.5"
2024,0.4279,"VA0000005115500060","Nitrogen Oxide"
2024,0,"VA0000005115500060","Methyl isobutyl ketone (Hexone)"
2024,0.038,"VA0000005115500060","Toluene"
2024,0,"VA0000005115500060","2,2,4-Trimethylpentane"
2024,0.324,"VA0000005115500060","Xylenes (isomers and mixtures)"
2024,0.0418486475,"VA0000005115500060","Particulate Matter"
2024,5.1075345,"VA0000005115500060","Volatile Organic Compounds"
2024,0,"VA0000005115500060","Chromium Cmpds"
2024,0,"VA0000005115500060","Nickel Cmpds"
2024,0,"VA0000005115500060","Antimony Cmpds"
2024,0.0025674,"VA0000005115500060","Sulfur Dioxide"
2024,0.359436,"VA0000005115500060","Carbon Monoxide"
2024,2.1395e-06,"VA0000005115500060","Lead"
2024,0,"VA0000005115500060","Cumene"
2024,0.0418486475,"VA0000005115500060","Particulate Matter 10"
2024,0.0418486475,"VA0000005115500060","Particulate Matter 2.5"
2024,0.022,"VA0000005115500060","Ethylbenzene"
2024,0,"VA0000005115500060","Formaldehyde"
2024,0,"VA0000005115500060","Hexane"
2024,0.012,"VA0000005115500060","Methanol"
2024,0.056205,"VA0000005175000079","Nitrogen Oxide"
2024,0.131145,"VA0000005175000079","Particulate Matter"
2024,0.056205,"VA0000005175000079","Volatile Organic Compounds"
2024,0.000693195,"VA0000005175000079","Mercury Cmpds"
2024,0.0468375,"VA0000005175000079","Sulfur Dioxide"
2024,0.18735,"VA0000005175000079","Carbon Monoxide"
2024,0.0880545,"VA0000005175000079","Particulate Matter 10"
2024,0.0880545,"VA0000005175000079","Particulate Matter 2.5"
2024,1.18557,"VA0000005112100087","Particulate Matter"
2024,0.39519,"VA0000005112100087","Particulate Matter 10"
2024,0.39519,"VA0000005112100087","Particulate Matter 2.5"
2024,31.752006375,"VA0000005112100082","Particulate Matter"
2024,27.1755,"VA0000005112100082","Volatile Organic Compounds"
2024,0.002,"VA0000005112100082","Lead"
2024,31.752006375,"VA0000005112100082","Particulate Matter 10"
2024,31.752006375,"VA0000005112100082","Particulate Matter 2.5"
2024,6.21,"VA0000005112100080","Nitrogen Oxide"
2024,4.13284457,"VA0000005112100080","Methyl isobutyl ketone (Hexone)"
2024,0.0047948748,"VA0000005112100080","Phenol"
2024,16.43835269,"VA0000005112100080","Toluene"
2024,0.0009591743,"VA0000005112100080","Vinyl acetate"
2024,0.047749795,"VA0000005112100080","Xylenes (isomers and mixtures)"
2024,0.47196,"VA0000005112100080","Particulate Matter"
2024,24.22872505,"VA0000005112100080","Volatile Organic Compounds"
2024,0.19872,"VA0000005112100080","Ammonia"
2024,0.0006866992,"VA0000005112100080","Glycol Ethers"
2024,0.03726,"VA0000005112100080","Sulfur Dioxide"
2024,5.2164,"VA0000005112100080","Carbon Monoxide"
2024,3.105e-05,"VA0000005112100080","Lead"
2024,0.000175245,"VA0000005112100080","Cumene"
2024,0.47196,"VA0000005112100080","Particulate Matter 10"
2024,8.76225e-05,"VA0000005112100080","Diethanolamine"
2024,0.47196,"VA0000005112100080","Particulate Matter 2.5"
2024,0.0652983045,"VA0000005112100080","N,N-Dimethylformamide"
2024,0.012700795,"VA0000005112100080","Ethylbenzene"
2024,0.0210360318,"VA0000005112100080","Ethylene glycol"
2024,0.0003708459,"VA0000005112100080","Formaldehyde"
2024,0.0093519494,"VA0000005112100080","Hexane"
2024,0.04991802,"VA0000005112100080","Methanol"
2024,0.984,"VA0000005112100017","Nitrogen Oxide"
2024,0.665142,"VA0000005112100017","Xylenes (isomers and mixtures)"
2024,3.27697854,"VA0000005112100017","Particulate Matter"
2024,4.0154465,"VA0000005112100017","Volatile Organic Compounds"
2024,0.031488,"VA0000005112100017","Ammonia"
2024,3.8628e-05,"VA0000005112100017","Chromium Cmpds"
2024,0.0690140645,"VA0000005112100017","Manganese Cmpds"
2024,0.130624235,"VA0000005112100017","Nickel Cmpds"
2024,0.005904,"VA0000005112100017","Sulfur Dioxide"
2024,0.82656,"VA0000005112100017","Carbon Monoxide"
2024,0.0821155681,"VA0000005112100017","Lead"
2024,3.27697854,"VA0000005112100017","Particulate Matter 10"
2024,3.24332004,"VA0000005112100017","Particulate Matter 2.5"
2024,0.1858485,"VA0000005112100017","Ethylbenzene"
2024,0.00555,"VA0000005107100019","Nitrogen Oxide"
2024,0.2192568,"VA0000005107100019","Particulate Matter"
2024,0.00030525,"VA0000005107100019","Volatile Organic Compounds"
2024,0.0001776,"VA0000005107100019","Ammonia"
2024,3.33e-05,"VA0000005107100019","Sulfur Dioxide"
2024,0.004662,"VA0000005107100019","Carbon Monoxide"
2024,2.78e-08,"VA0000005107100019","Lead"
2024,0.0733668,"VA0000005107100019","Particulate Matter 10"
2024,0.0733668,"VA0000005107100019","Particulate Matter 2.5"
2024,325.0153,"VA0000005107100001","Nitrogen Oxide"
2024,157.6636828239,"VA0000005107100001","Particulate Matter"
2024,1.128989182,"VA0000005107100001","Volatile Organic Compounds"
2024,0.000805,"VA0000005107100001","Mercury Cmpds"
2024,56.00064,"VA0000005107100001","Sulfur Dioxide"
2024,53.62622,"VA0000005107100001","Carbon Monoxide"
2024,43.6922206597,"VA0000005107100001","Particulate Matter 10"
2024,8.7915260163,"VA0000005107100001","Particulate Matter 2.5"
2024,4.3662962,"VA0000005107100001","Hydrochloric acid (hydrogen chloride [gas only])"
2024,4.6781745,"VA0000005107100001","Hydrogen fluoride (hydrofluoric acid)"
2024,7.866116,"VA0000005112100007","Nitrogen Oxide"
2024,0.597877,"VA0000005112100007","Particulate Matter"
2024,0.43230591,"VA0000005112100007","Volatile Organic Compounds"
2024,0.0772012,"VA0000005112100007","Ammonia"
2024,0.0682055,"VA0000005112100007","Sulfur Dioxide"
2024,6.6030425,"VA0000005112100007","Carbon Monoxide"
2024,3.58685e-05,"VA0000005112100007","Lead"
2024,0.59796687,"VA0000005112100007","Particulate Matter 10"
2024,0.571986245,"VA0000005112100007","Particulate Matter 2.5"
2024,94.9127616957,"VA0000005112100006","Nitrogen Oxide"
2024,0.61,"VA0000005112100006","Methylene chloride (Dichloromethane)"
2024,5.0987494561,"VA0000005112100006","Particulate Matter"
2024,1009.1268887694,"VA0000005112100006","Volatile Organic Compounds"
2024,0.7034009572,"VA0000005112100006","Ammonia"
2024,2.0581097244,"VA0000005112100006","Sulfur Dioxide"
2024,176646.862335787,"VA0000005112100006","Carbon Dioxide Equivalent"
2024,65.5993504268,"VA0000005112100006","Carbon Monoxide"
2024,0.3407332701,"VA0000005112100006","Lead"
2024,13.2445779577,"VA0000005112100006","Particulate Matter 10"
2024,13.2445779577,"VA0000005112100006","Particulate Matter 2.5"
2024,0,"VA0000005112100003","Nitrogen Oxide"
2024,2.297722064,"VA0000005112100003","Particulate Matter"
2024,0,"VA0000005112100003","Volatile Organic Compounds"
2024,0,"VA0000005112100003","Sulfur Dioxide"
2024,0,"VA0000005112100003","Carbon Monoxide"
2024,0.909581764,"VA0000005112100003","Particulate Matter 10"
2024,0.1673286565,"VA0000005112100003","Particulate Matter 2.5"
2024,39.750569,"VA0000005112100002","Nitrogen Oxide"
2024,0,"VA0000005112100002","Methyl chloroform (1,1,1-Trichloroethane)"
2024,0,"VA0000005112100002","Methylene chloride (Dichloromethane)"
2024,0.0005565,"VA0000005112100002","Benzene"
2024,0,"VA0000005112100002","Tetrachloroethylene (Perchloroethylene)"
2024,0.0001674,"VA0000005112100002","Toluene"
2024,2.8707645,"VA0000005112100002","Particulate Matter"
2024,3.22382205,"VA0000005112100002","Volatile Organic Compounds"
2024,0.15145,"VA0000005112100002","Ammonia"
2024,0,"VA0000005112100002","Mercury Cmpds"
2024,0.3360888879,"VA0000005112100002","Sulfur Dioxide"
2024,46.8955425,"VA0000005112100002","Carbon Monoxide"
2024,0.0001664984,"VA0000005112100002","Lead"
2024,4.25873942,"VA0000005112100002","Particulate Matter 10"
2024,1.16229667,"VA0000005112100002","Particulate Matter 2.5"
2024,0.00011,"VA0000005112100002","Ethylene oxide"
2024,0.020766,"VA0000005112100002","Formaldehyde"
2024,0.477,"VA0000005112100002","Hexane"
2024,0,"VA0000005112100002","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0,"VA0000005112100002","Hydrogen fluoride (hydrofluoric acid)"
2024,0.960006,"VA0000005106300004","Nitrogen Oxide"
2024,0,"VA0000005106300004","Toluene"
2024,0.839034,"VA0000005106300004","Particulate Matter"
2024,10.014719,"VA0000005106300004","Volatile Organic Compounds"
2024,0.032,"VA0000005106300004","Ammonia"
2024,0.1472594,"VA0000005106300004","Glycol Ethers"
2024,0.00852,"VA0000005106300004","Sulfur Dioxide"
2024,0.2,"VA0000005106300004","Carbon Monoxide"
2024,3.6e-07,"VA0000005106300004","Lead"
2024,0.8390294,"VA0000005106300004","Particulate Matter 10"
2024,0.8090294,"VA0000005106300004","Particulate Matter 2.5"
2024,195.5828051,"VA0000005107100004","Nitrogen Oxide"
2024,5.5,"VA0000005107100004","Methylene chloride (Dichloromethane)"
2024,1.9921,"VA0000005107100004","Acetonitrile"
2024,61.90113364,"VA0000005107100004","Particulate Matter"
2024,699.30219853,"VA0000005107100004","Volatile Organic Compounds"
2024,15.71048,"VA0000005107100004","Ammonia"
2024,3.492915,"VA0000005107100004","Sulfur Dioxide"
2024,20.74167992,"VA0000005107100004","Carbon Monoxide"
2024,0.0024547625,"VA0000005107100004","Lead"
2024,44.658532185,"VA0000005107100004","Particulate Matter 10"
2024,38.79323486,"VA0000005107100004","Particulate Matter 2.5"
2024,1.265,"VA0000005115500016","Nitrogen Oxide"
2024,0,"VA0000005115500016","Toluene"
2024,8.694e-05,"VA0000005115500016","2,4-Toluene diisocyanate"
2024,0.145854,"VA0000005115500016","Particulate Matter"
2024,0.592655,"VA0000005115500016","Volatile Organic Compounds"
2024,0.0025326,"VA0000005115500016","Manganese Cmpds"
2024,0.00759,"VA0000005115500016","Sulfur Dioxide"
2024,0,"VA0000005115500016","1,3-Butadiene"
2024,1.0626,"VA0000005115500016","Carbon Monoxide"
2024,6.325e-06,"VA0000005115500016","Lead"
2024,0.145854,"VA0000005115500016","Particulate Matter 10"
2024,0.0244168,"VA0000005115500016","Dibutyl phthalate"
2024,0.145854,"VA0000005115500016","Particulate Matter 2.5"
2024,0,"VA0000005115500016","Ethylbenzene"
2024,0,"VA0000005115500016","Acrylonitrile"
2024,0,"VA0000005115500016","Methanol"
2024,0.01412,"VA0000005115500010","Nitrogen Oxide"
2024,0.3002489788,"VA0000005115500010","Particulate Matter"
2024,0.0001412,"VA0000005115500010","Volatile Organic Compounds"
2024,0.00395612,"VA0000005115500010","Sulfur Dioxide"
2024,0.00353,"VA0000005115500010","Carbon Monoxide"
2024,0.2436049388,"VA0000005115500010","Particulate Matter 10"
2024,0.1745040088,"VA0000005115500010","Particulate Matter 2.5"
2024,0.4471,"VA0000005112100010","Nitrogen Oxide"
2024,0.0339796,"VA0000005112100010","Particulate Matter"
2024,0.0424785,"VA0000005112100010","Volatile Organic Compounds"
2024,0.0143072,"VA0000005112100010","Ammonia"
2024,0.0026826,"VA0000005112100010","Sulfur Dioxide"
2024,0.375564,"VA0000005112100010","Carbon Monoxide"
2024,2.2355e-06,"VA0000005112100010","Lead"
2024,0.0339796,"VA0000005112100010","Particulate Matter 10"
2024,0.0084949,"VA0000005112100010","Particulate Matter 2.5"
2024,0,"VA0000005115500009","Nitrogen Oxide"
2024,0,"VA0000005115500009","Particulate Matter"
2024,0,"VA0000005115500009","Volatile Organic Compounds"
2024,0,"VA0000005115500009","Ammonia"
2024,0,"VA0000005115500009","Sulfur Dioxide"
2024,0,"VA0000005115500009","Carbon Monoxide"
2024,0,"VA0000005115500009","Lead"
2024,0,"VA0000005115500009","Particulate Matter 10"
2024,0,"VA0000005115500009","Particulate Matter 2.5"
2024,0,"VA0000005115500009","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0,"VA0000005112100041","Nitrogen Oxide"
2024,0,"VA0000005112100041","Particulate Matter"
2024,0,"VA0000005112100041","Volatile Organic Compounds"
2024,0,"VA0000005112100041","Ammonia"
2024,0,"VA0000005112100041","Sulfur Dioxide"
2024,0,"VA0000005112100041","Carbon Monoxide"
2024,0,"VA0000005112100041","Lead"
2024,0,"VA0000005112100041","Particulate Matter 10"
2024,0,"VA0000005112100041","Particulate Matter 2.5"
2024,2.071,"VA0000005175000040","Nitrogen Oxide"
2024,0.157396,"VA0000005175000040","Particulate Matter"
2024,75.360705,"VA0000005175000040","Volatile Organic Compounds"
2024,0.066272,"VA0000005175000040","Ammonia"
2024,0.012426,"VA0000005175000040","Sulfur Dioxide"
2024,1.73964,"VA0000005175000040","Carbon Monoxide"
2024,1.0355e-05,"VA0000005175000040","Lead"
2024,0.157396,"VA0000005175000040","Particulate Matter 10"
2024,0.157396,"VA0000005175000040","Particulate Matter 2.5"
2024,0.5268,"VA0000005115500047","Nitrogen Oxide"
2024,0.7902,"VA0000005115500047","Particulate Matter"
2024,0.878,"VA0000005115500047","Volatile Organic Compounds"
2024,1.2292,"VA0000005115500047","Sulfur Dioxide"
2024,0.5268,"VA0000005115500047","Carbon Monoxide"
2024,0,"VA0000005115500047","Lead"
2024,0.642696,"VA0000005115500047","Particulate Matter 10"
2024,0.642696,"VA0000005115500047","Particulate Matter 2.5"
2024,2.7242,"VA0000005115500046","Nitrogen Oxide"
2024,0.2070392,"VA0000005115500046","Particulate Matter"
2024,0.149831,"VA0000005115500046","Volatile Organic Compounds"
2024,0.0871744,"VA0000005115500046","Ammonia"
2024,0.0163452,"VA0000005115500046","Sulfur Dioxide"
2024,2.288328,"VA0000005115500046","Carbon Monoxide"
2024,1.3621e-05,"VA0000005115500046","Lead"
2024,0.2070392,"VA0000005115500046","Particulate Matter 10"
2024,0.0517598,"VA0000005115500046","Particulate Matter 2.5"
2024,1.2256065665,"VA0000005115500044","Particulate Matter"
2024,0.539145039,"VA0000005115500044","Particulate Matter 10"
2024,0.539145039,"VA0000005115500044","Particulate Matter 2.5"
2024,29.67070125,"VA0000005112100044","Nitrogen Oxide"
2024,16.227574275,"VA0000005112100044","Particulate Matter"
2024,15.20980225,"VA0000005112100044","Volatile Organic Compounds"
2024,0.01421,"VA0000005112100044","Ammonia"
2024,2.00566125,"VA0000005112100044","Sulfur Dioxide"
2024,10.8926275,"VA0000005112100044","Carbon Monoxide"
2024,0.0001324875,"VA0000005112100044","Lead"
2024,16.172474275,"VA0000005112100044","Particulate Matter 10"
2024,16.172474275,"VA0000005112100044","Particulate Matter 2.5"
2024,1.59076125,"VA0000005112100044","Hydrochloric acid (hydrogen chloride [gas only])"
